R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_TD_pct,B_avg_TD_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,weight_class,Winner,age_diff,height_diff,reach_diff,strike_acc_diff,td_acc_diff,sub_att_diff
25.0,26.0,180.34,182.88,182.88,185.42,0.71,0.7,0.75,0.2,1.0,1.0,Welterweight,Red,-1.0,-2.539999999999992,-2.539999999999992,0.010000000000000009,0.55,0.0
40.0,30.0,198.12,177.8,205.74,185.42,0.7237499999999999,0.16,0.40625,0.33,0.25,0.0,LightHeavyweight,Blue,10.0,20.319999999999993,20.32000000000002,0.5637499999999999,0.07624999999999998,0.25
27.0,30.0,177.8,175.26,185.42,180.34,0.311796875,0.3775395488739014,0.259765625,0.0314083099365234,0.0,0.1250009536743164,Lightweight,Red,-3.0,2.5400000000000205,5.079999999999984,-0.06574267387390142,0.2283573150634766,-0.1250009536743164
30.0,31.0,180.34,167.64,185.42,162.56,0.43625,0.460703125,0.6425000000000001,0.28125,0.375,0.203125,Featherweight,Red,-1.0,12.700000000000017,22.859999999999985,-0.024453124999999964,0.36125000000000007,0.171875
32.0,26.0,187.96,185.42,193.04,190.5,0.4276025390624999,0.36390625,0.3524365234375,0.404140625,0.50439453125,0.5234375,Welterweight,Red,6.0,2.5400000000000205,2.539999999999992,0.06369628906249991,-0.05170410156249999,-0.01904296875
30.0,31.0,167.64,167.64,177.8,167.64,0.31515625,0.470625,0.03125,0.0275,0.015625,0.25,Bantamweight,Blue,-1.0,0.0,10.160000000000025,-0.15546875,0.00375,-0.234375
35.0,29.0,190.5,182.88,208.28,190.5,0.6208984375,0.435,0.0,0.125,0.015625,0.0,Heavyweight,Red,6.0,7.6200000000000045,17.78,0.18589843749999996,-0.125,0.015625
23.0,31.0,182.88,182.88,185.42,190.5,0.3475,0.54375,0.25,0.625,0.0,0.0,Welterweight,Blue,-8.0,0.0,-5.0800000000000125,-0.19624999999999998,-0.375,0.0
24.0,36.0,182.88,185.42,193.04,182.88,0.411796875,0.4967942810058593,0.452734375,0.4169927978515625,0.578125,0.896820068359375,Welterweight,Red,-12.0,-2.539999999999992,10.159999999999997,-0.08499740600585931,0.03574157714843751,-0.318695068359375
38.0,25.0,182.88,180.34,187.96,190.5,0.2390332031249999,0.5390625,0.0745361328125,0.27421875,0.51953125,1.734375,Welterweight,Red,13.0,2.539999999999992,-2.539999999999992,-0.30002929687500013,-0.19968261718750002,-1.21484375
32.0,25.0,172.72,177.8,180.34,180.34,0.4653125,0.365,0.1646875,0.0,1.3125,2.5,Lightweight,Blue,7.0,-5.0800000000000125,0.0,0.10031250000000003,0.1646875,-1.1875
35.0,28.0,185.42,187.96,187.96,193.04,0.4898178100585937,0.53,0.13212158203125,0.0,0.008514404296875,0.0,Middleweight,Red,7.0,-2.5400000000000205,-5.079999999999984,-0.04018218994140632,0.13212158203125,0.008514404296875
34.0,33.0,170.18,175.26,180.34,185.42,0.4375,0.73,0.14,0.2,0.25,0.0,Lightweight,Red,1.0,-5.079999999999984,-5.079999999999984,-0.2925,-0.06,0.25
35.0,28.0,175.26,177.8,177.8,177.8,0.5675,0.52,0.425,1.0,0.5,0.0,Lightweight,Red,7.0,-2.5400000000000205,0.0,0.04749999999999999,-0.575,0.5
24.0,24.0,177.8,172.72,187.96,175.26,0.3605078124999999,0.495,0.258671875,0.4375,0.80859375,0.0,Featherweight,Red,0.0,5.0800000000000125,12.700000000000017,-0.13449218750000008,-0.178828125,0.80859375
34.0,32.0,185.42,190.5,182.88,198.12,0.54,0.3965625,0.165,0.591875,0.5,0.28125,Middleweight,Red,2.0,-5.0800000000000125,-15.240000000000009,0.14343750000000005,-0.426875,0.21875
36.0,28.0,175.26,177.8,182.88,182.88,0.395,0.3249999999999999,0.125,0.0,0.0,2.0,Lightweight,Blue,8.0,-2.5400000000000205,0.0,0.07000000000000012,0.125,-2.0
33.0,29.0,175.26,162.56,180.34,165.1,0.4278125,0.34,0.65625,0.66,0.75,0.0,Bantamweight,Red,4.0,12.699999999999989,15.240000000000009,0.08781249999999996,-0.003750000000000031,0.75
26.0,30.0,172.72,172.72,185.42,180.34,0.54625,0.5,0.425,0.625,0.5,0.25,Featherweight,Red,-4.0,0.0,5.079999999999984,0.04625000000000001,-0.2,0.25
27.0,34.0,167.64,167.64,177.8,170.18,0.4753125,0.625234375,0.1265625,0.55109375,0.28125,0.953125,Bantamweight,Red,-7.0,0.0,7.6200000000000045,-0.14992187499999998,-0.42453125,-0.671875
29.0,30.0,172.72,172.72,180.34,177.8,0.4346875,0.5750000000000001,0.515,0.915,0.9375,0.25,Lightweight,Blue,-1.0,0.0,2.539999999999992,-0.14031250000000006,-0.4,0.6875
27.0,31.0,170.18,172.72,177.8,180.34,0.368125,0.5075,0.4493749999999999,0.22875,0.0625,1.125,Featherweight,Red,-4.0,-2.539999999999992,-2.539999999999992,-0.13937499999999997,0.2206249999999999,-1.0625
23.0,28.0,160.02,162.56,170.18,165.1,0.423125,0.415,0.25,0.425,0.0,0.5,Flyweight,Blue,-5.0,-2.539999999999992,5.0800000000000125,0.008124999999999993,-0.175,-0.5
28.0,30.0,172.72,180.34,172.72,187.96,0.46890625,0.45,0.0,0.5,0.0,0.0,Lightweight,Blue,-2.0,-7.6200000000000045,-15.240000000000009,0.018906250000000013,-0.5,0.0
34.0,33.0,190.5,193.04,200.66,203.2,0.5153724479675293,0.685,0.0559775924682617,0.25,0.0681686401367187,0.0,Heavyweight,Blue,1.0,-2.539999999999992,-2.539999999999992,-0.1696275520324707,-0.1940224075317383,0.0681686401367187
32.0,31.0,182.88,185.42,182.88,185.42,0.5103125,0.5075000000000001,0.411875,0.0,0.0625,0.0,Middleweight,Red,1.0,-2.539999999999992,-2.539999999999992,0.0028124999999998845,0.411875,0.0625
29.0,34.0,170.18,170.18,175.26,172.72,0.245,0.5653125000000001,0.145625,0.5309375,0.0,0.0,Bantamweight,Red,-5.0,0.0,2.539999999999992,-0.3203125000000001,-0.38531249999999995,0.0
31.0,34.0,193.04,187.96,203.2,193.04,0.53625,0.6857278442382813,0.303125,0.0649183654785156,0.0,0.110107421875,Heavyweight,Red,-3.0,5.079999999999984,10.159999999999997,-0.14947784423828125,0.23820663452148438,-0.110107421875
30.0,31.0,185.42,177.8,185.42,182.88,0.472783203125,0.72,0.577138671875,1.0,0.5048828125,1.0,Lightweight,Red,-1.0,7.619999999999976,2.539999999999992,-0.24721679687499998,-0.422861328125,-0.4951171875
30.0,35.0,175.26,177.8,177.8,180.34,0.565390625,0.54625,0.131796875,0.8725,0.171875,0.0,Lightweight,Red,-5.0,-2.5400000000000205,-2.539999999999992,0.019140625000000022,-0.740703125,0.171875
29.0,27.0,177.8,175.26,180.34,180.34,0.264453125,0.7184944152832031,0.2684375,0.1747735595703125,0.453125,0.31268310546875,Featherweight,Blue,2.0,2.5400000000000205,0.0,-0.4540412902832031,0.09366394042968751,0.14044189453125
25.0,20.0,177.8,167.64,185.42,175.26,0.6025,0.66,0.03125,0.5,0.421875,3.0,Bantamweight,Red,5.0,10.160000000000025,10.159999999999997,-0.057499999999999996,-0.46875,-2.578125
28.0,32.0,172.72,177.8,182.88,177.8,0.326875,0.4725,0.05,0.1725,0.0,0.25,Lightweight,Red,-4.0,-5.0800000000000125,5.079999999999984,-0.14562499999999995,-0.12249999999999998,-0.25
30.0,21.0,195.58,190.5,195.58,195.58,0.25,0.66,0.0,0.0,0.0,2.0,Heavyweight,Blue,9.0,5.0800000000000125,0.0,-0.41000000000000003,0.0,-2.0
35.0,27.0,172.72,180.34,177.8,185.42,0.34,0.58,0.0,0.5,0.0,0.0,Lightweight,Blue,8.0,-7.6200000000000045,-7.619999999999976,-0.23999999999999994,-0.5,0.0
29.0,25.0,167.64,165.1,167.64,165.1,0.43,0.52,0.35,0.57,0.25,0.0,Flyweight,Red,4.0,2.539999999999992,2.539999999999992,-0.09000000000000002,-0.21999999999999997,0.25
27.0,29.0,167.64,167.64,170.18,177.8,0.3596875,0.363125,0.469375,0.268125,1.71875,0.0,Bantamweight,Red,-2.0,0.0,-7.6200000000000045,-0.0034374999999999822,0.20124999999999998,1.71875
36.0,30.0,182.88,185.42,185.42,195.58,0.74,0.405,0.0,0.15,0.0,1.0,Middleweight,Red,6.0,-2.539999999999992,-10.160000000000025,0.33499999999999996,-0.15,-1.0
25.0,30.0,180.34,177.8,190.5,177.8,0.1546874999999999,0.4299999999999999,0.6009375,0.03125,0.125,0.5,Lightweight,Red,-5.0,2.539999999999992,12.699999999999989,-0.27531249999999996,0.5696875,-0.375
29.0,27.0,185.42,172.72,185.42,170.18,0.391195068359375,0.5237499999999999,0.132379150390625,0.66,0.6640625,0.25,Featherweight,Red,2.0,12.699999999999989,15.23999999999998,-0.13255493164062493,-0.527620849609375,0.4140625
27.0,26.0,180.34,185.42,182.88,187.96,0.385,0.4024999999999999,0.0,0.108125,0.0,0.0,Middleweight,Blue,1.0,-5.079999999999984,-5.0800000000000125,-0.017499999999999905,-0.108125,0.0
31.0,33.0,177.8,182.88,182.88,182.88,0.0,0.25,0.0,0.0,0.0,0.0,Lightweight,Red,-2.0,-5.079999999999984,0.0,-0.25,0.0,0.0
24.0,26.0,175.26,170.18,182.88,162.56,0.50625,0.4775,0.250234375,0.55625,1.234375,0.3125,Featherweight,Red,-2.0,5.079999999999984,20.319999999999993,0.028749999999999998,-0.306015625,0.921875
33.0,29.0,180.34,182.88,185.42,200.66,0.4514547920227051,0.615,0.130106201171875,0.455,0.3205585479736328,0.0,Middleweight,Blue,4.0,-2.539999999999992,-15.240000000000009,-0.16354520797729488,-0.324893798828125,0.3205585479736328
36.0,31.0,190.5,198.12,198.12,200.66,0.6612500000000001,0.5917187500000001,0.21875,0.08328125,0.46875,0.0703125,Heavyweight,Blue,5.0,-7.6200000000000045,-2.539999999999992,0.06953125000000004,0.13546875,0.3984375
30.0,27.0,177.8,177.8,180.34,185.42,0.3963809776306152,0.37359375,0.479251766204834,0.51953125,0.5170669555664062,0.0,Lightweight,Blue,3.0,0.0,-5.079999999999984,0.022787227630615192,-0.04027948379516599,0.5170669555664062
29.0,38.0,187.96,187.96,198.12,195.58,0.4721875,0.6069465637207031,0.610625,0.01666259765625,1.59375,0.04718017578125,Middleweight,Red,-9.0,0.0,2.539999999999992,-0.13475906372070312,0.59396240234375,1.54656982421875
30.0,35.0,172.72,177.8,180.34,180.34,0.4275604248046875,0.3625,0.8203375244140625,0.2575,0.81280517578125,0.75,Lightweight,Red,-5.0,-5.0800000000000125,0.0,0.06506042480468749,0.5628375244140624,0.06280517578125
30.0,29.0,170.18,180.34,182.88,185.42,0.52125,0.475,0.332421875,0.0,0.5859375,0.0,Welterweight,Red,1.0,-10.159999999999997,-2.539999999999992,0.04625000000000001,0.332421875,0.5859375
27.0,29.0,160.02,162.56,167.64,165.1,0.603671875,0.35515625,0.6760937499999999,0.26078125,1.5,0.15625,Flyweight,Red,-2.0,-2.539999999999992,2.539999999999992,0.24851562499999996,0.4153124999999999,1.34375
29.0,30.0,180.34,185.42,190.5,187.96,0.34953125,0.425,0.18765625,0.625,0.0625,0.5,Welterweight,Blue,-1.0,-5.079999999999984,2.539999999999992,-0.07546874999999997,-0.43734375000000003,-0.4375
34.0,27.0,175.26,180.34,180.34,190.5,0.41296875,0.543125,0.59203125,0.03125,0.125,0.0,Lightweight,Blue,7.0,-5.0800000000000125,-10.159999999999997,-0.13015624999999997,0.56078125,0.125
27.0,30.0,177.8,182.88,180.34,182.88,0.485,0.4025,0.5,0.1775,0.5,0.5,Lightweight,Red,-3.0,-5.079999999999984,-2.539999999999992,0.08249999999999996,0.3225,0.0
28.0,29.0,167.64,172.72,167.64,172.72,0.5545312499999999,0.5760400390625,0.3218749999999999,0.381005859375,0.5,0.14990234375,Featherweight,Red,-1.0,-5.0800000000000125,-5.0800000000000125,-0.02150878906250009,-0.05913085937500007,0.35009765625
34.0,22.0,167.64,175.26,170.18,177.8,0.62046875,0.454375,0.6021875000000001,0.046875,0.90625,1.09375,Bantamweight,Red,12.0,-7.6200000000000045,-7.6200000000000045,0.16609375000000004,0.5553125000000001,-0.1875
29.0,33.0,177.8,172.72,180.34,177.8,0.2480804443359375,0.4702197265625,0.0546160888671875,0.1662109375,0.935546875,0.31787109375,Lightweight,Red,-4.0,5.0800000000000125,2.539999999999992,-0.22213928222656248,-0.1115948486328125,0.61767578125
30.0,31.0,172.72,175.26,177.8,172.72,0.48,0.38,1.0,0.9,0.5,1.5,Lightweight,Red,-1.0,-2.539999999999992,5.0800000000000125,0.09999999999999998,0.09999999999999998,-1.0
29.0,25.0,175.26,182.88,177.8,182.88,0.3142678833007812,0.360625,0.61814453125,0.228125,0.00390625,2.375,Lightweight,Red,4.0,-7.6200000000000045,-5.079999999999984,-0.04635711669921877,0.39001953125,-2.37109375
34.0,25.0,182.88,185.42,187.96,185.42,0.4131249999999999,0.395,0.0625,0.315,0.0625,2.5,Middleweight,Blue,9.0,-2.539999999999992,2.5400000000000205,0.01812499999999989,-0.2525,-2.4375
34.0,36.0,180.34,193.04,187.96,205.74,0.690458984375,0.625,0.0,1.0,0.125,0.0,Heavyweight,Blue,-2.0,-12.699999999999989,-17.78,0.06545898437499997,-1.0,0.125
29.0,30.0,170.18,167.64,175.26,177.8,0.43828125,0.2903125,0.403125,0.0625,0.5,0.03125,Bantamweight,Red,-1.0,2.5400000000000205,-2.5400000000000205,0.14796875000000004,0.340625,0.46875
34.0,27.0,185.42,187.96,187.96,195.58,0.635,0.46,0.2,0.0,0.0,0.0,Middleweight,Blue,7.0,-2.5400000000000205,-7.6200000000000045,0.175,0.2,0.0
30.0,41.0,187.96,190.5,187.96,190.5,0.405595703125,0.430546875,0.0304345703125,0.093046875,0.7509765625,0.21875,LightHeavyweight,Red,-11.0,-2.539999999999992,-2.539999999999992,-0.02495117187500001,-0.06261230468750001,0.5322265625
39.0,34.0,177.8,193.04,182.88,208.28,0.4134375,0.4287499999999999,0.1875,0.0,0.0625,0.0,Heavyweight,Draw,5.0,-15.23999999999998,-25.400000000000006,-0.015312499999999896,0.1875,0.0625
32.0,32.0,185.42,187.96,193.04,190.5,0.25044921875,0.491875,0.185888671875,0.15296875,0.314453125,0.015625,LightHeavyweight,Red,0.0,-2.5400000000000205,2.539999999999992,-0.24142578125000003,0.03291992187500001,0.298828125
31.0,30.0,172.72,172.72,172.72,180.34,0.515,0.29,0.165,0.25,0.0,0.5,Featherweight,Red,1.0,0.0,-7.6200000000000045,0.22500000000000003,-0.08499999999999999,-0.5
34.0,28.0,175.26,182.88,177.8,193.04,0.351533203125,0.355865478515625,0.070498046875,0.5092798614501953,0.325927734375,1.357513427734375,Lightweight,Blue,6.0,-7.6200000000000045,-15.23999999999998,-0.004332275390624973,-0.43878181457519533,-1.031585693359375
35.0,31.0,177.8,175.26,185.42,187.96,0.435879430770874,0.655,0.394842095375061,0.0,0.0234665870666503,0.0,Welterweight,Blue,4.0,2.5400000000000205,-2.5400000000000205,-0.21912056922912604,0.394842095375061,0.0234665870666503
32.0,30.0,180.34,175.26,193.04,175.26,0.5523237419128418,0.4691699218749999,0.6624289512634278,0.45228515625,0.21246337890625,0.01171875,Welterweight,Red,2.0,5.0800000000000125,17.78,0.08315382003784194,0.21014379501342784,0.20074462890625
34.0,36.0,182.88,185.42,190.5,185.42,0.3750199890136718,0.5163134765625,0.1382160949707031,0.43586181640625,0.0,1.046875,LightHeavyweight,Red,-2.0,-2.539999999999992,5.0800000000000125,-0.14129348754882826,-0.2976457214355469,-1.046875
26.0,28.0,170.18,162.56,167.64,165.1,0.5075,0.55,0.625,0.6,2.0,1.0,Flyweight,Blue,-2.0,7.6200000000000045,2.539999999999992,-0.04250000000000009,0.025000000000000022,1.0
32.0,29.0,182.88,175.26,185.42,180.34,0.514375,0.47812255859375,0.18125,0.5367456054687499,0.0625,0.0693359375,Welterweight,Blue,3.0,7.6200000000000045,5.079999999999984,0.03625244140625,-0.3554956054687499,-0.0068359375
24.0,31.0,182.88,180.34,193.04,187.96,0.48359375,0.5212890625,0.24546875,0.6708984375,0.15625,0.0,Welterweight,Blue,-7.0,2.539999999999992,5.079999999999984,-0.03769531249999997,-0.4254296875,0.15625
33.0,32.0,185.42,185.42,195.58,198.12,0.497879638671875,0.380625,0.584033203125,0.4161328125,0.94677734375,1.6796875,Middleweight,Blue,1.0,0.0,-2.539999999999992,0.11725463867187502,0.16790039062499995,-0.73291015625
30.0,31.0,185.42,177.8,185.42,177.8,0.47556640625,0.33384765625,0.65427734375,0.32564453125,0.009765625,0.1552734375,Lightweight,Red,-1.0,7.619999999999976,7.619999999999976,0.14171875,0.32863281250000004,-0.1455078125
23.0,29.0,172.72,170.18,172.72,175.26,0.5175000000000001,0.421875,0.225,0.25,0.125,1.0625,Bantamweight,Red,-6.0,2.539999999999992,-2.539999999999992,0.09562500000000007,-0.024999999999999994,-0.9375
32.0,28.0,190.5,190.5,187.96,193.04,0.6799999999999999,0.56,0.5,0.0,0.0,0.0,LightHeavyweight,Blue,4.0,0.0,-5.079999999999984,0.11999999999999988,0.5,0.0
32.0,28.0,180.34,187.96,187.96,187.96,0.3450390625,0.65,0.326484375,1.0,0.220703125,0.0,Welterweight,Blue,4.0,-7.6200000000000045,0.0,-0.30496093750000003,-0.6735156250000001,0.220703125
28.0,31.0,185.42,175.26,198.12,185.42,0.485,0.63,0.0,0.5,0.5,0.5,Middleweight,Red,-3.0,10.159999999999997,12.700000000000017,-0.14500000000000002,-0.5,0.0
29.0,27.0,170.18,175.26,185.42,180.34,0.6699999999999999,0.4369888305664062,0.25,0.349547119140625,0.75,0.6253662109375,Featherweight,Blue,2.0,-5.079999999999984,5.079999999999984,0.23301116943359373,-0.09954711914062497,0.1246337890625
36.0,43.0,182.88,180.34,187.96,187.96,0.4213550567626953,0.40736328125,0.0002593994140625,0.1423046875,0.19549560546875,0.138671875,LightHeavyweight,Red,-7.0,2.539999999999992,0.0,0.013991775512695315,-0.1420452880859375,0.05682373046875
36.0,43.0,182.88,180.34,187.96,187.96,0.4213550567626953,0.40736328125,0.0002593994140625,0.1423046875,0.19549560546875,0.138671875,LightHeavyweight,Red,-7.0,2.539999999999992,0.0,0.013991775512695315,-0.1420452880859375,0.05682373046875
29.0,31.0,170.18,172.72,177.8,177.8,0.29572265625,0.4575,0.199013671875,0.23,0.0556640625,0.0,Lightweight,Red,-2.0,-2.539999999999992,0.0,-0.16177734375000002,-0.030986328125000018,0.0556640625
26.0,27.0,170.18,172.72,185.42,170.18,0.3625,0.3175,0.25,0.32,0.25,0.5,Featherweight,Blue,-1.0,-2.539999999999992,15.23999999999998,0.044999999999999984,-0.07,-0.25
26.0,25.0,182.88,185.42,180.34,190.5,0.595,0.4,0.215,0.3325,1.0,0.75,Lightweight,Blue,1.0,-2.539999999999992,-10.159999999999997,0.19499999999999995,-0.11750000000000002,0.25
34.0,30.0,180.34,182.88,187.96,195.58,0.58,0.557421875,0.5,0.250625,0.0,1.0625,Middleweight,Red,4.0,-2.539999999999992,-7.6200000000000045,0.022578125000000004,0.249375,-1.0625
26.0,26.0,167.64,180.34,167.64,177.8,0.41,0.41125,0.4,0.088125,0.8125,0.78125,Featherweight,Red,0.0,-12.700000000000017,-10.160000000000025,-0.0012500000000000289,0.311875,0.03125
27.0,27.0,177.8,187.96,180.34,185.42,0.6,0.51,1.0,0.5,1.0,1.0,Lightweight,Red,0.0,-10.159999999999997,-5.079999999999984,0.08999999999999997,0.5,0.0
28.0,27.0,180.34,172.72,187.96,185.42,0.5,0.425,0.375,0.665,1.0,0.0,Lightweight,Blue,1.0,7.6200000000000045,2.5400000000000205,0.07500000000000001,-0.29000000000000004,1.0
25.0,36.0,185.42,182.88,190.5,185.42,0.6225,1.0,0.4125,0.0,1.0,0.0,Middleweight,Blue,-11.0,2.539999999999992,5.0800000000000125,-0.37749999999999995,0.4125,1.0
31.0,32.0,185.42,172.72,182.88,177.8,0.4230859375,0.4825,0.23140625,0.5,0.25,0.375,Bantamweight,Blue,-1.0,12.699999999999989,5.079999999999984,-0.059414062499999976,-0.26859374999999996,-0.125
26.0,27.0,187.96,180.34,190.5,182.88,0.3047265625,0.39,0.0,0.0,0.078125,0.0,Middleweight,Blue,-1.0,7.6200000000000045,7.6200000000000045,-0.0852734375,0.0,0.078125
26.0,32.0,190.5,190.5,203.2,190.5,0.39,0.27,0.4,0.01875,0.0,0.09375,Welterweight,Blue,-6.0,0.0,12.699999999999989,0.12,0.38125000000000003,-0.09375
30.0,23.0,162.56,160.02,165.1,170.18,0.195,0.39625,0.8300000000000001,0.5,0.0,0.0,Flyweight,Blue,7.0,2.539999999999992,-5.0800000000000125,-0.20124999999999998,0.33000000000000007,0.0
26.0,29.0,180.34,180.34,177.8,185.42,0.475,0.43,0.405,0.0,0.0,2.0,Lightweight,Red,-3.0,0.0,-7.619999999999976,0.044999999999999984,0.405,-2.0
35.0,35.0,185.42,182.88,187.96,180.34,0.4796356201171875,0.46544921875,0.2642431640625,0.351953125,0.01702880859375,1.064453125,Middleweight,Red,0.0,2.539999999999992,7.6200000000000045,0.014186401367187518,-0.0877099609375,-1.04742431640625
25.0,27.0,198.12,185.42,195.58,193.04,0.48,0.5800000000000001,0.5,0.3925,1.0,0.0,Middleweight,Red,-2.0,12.700000000000017,2.5400000000000205,-0.10000000000000009,0.10749999999999998,1.0
26.0,26.0,177.8,175.26,177.8,180.34,0.475,0.48,0.5,1.0,0.0,1.0,Lightweight,Red,0.0,2.5400000000000205,-2.539999999999992,-0.0050000000000000044,-0.5,-1.0
33.0,31.0,185.42,185.42,200.66,185.42,0.5900000000000001,0.8025,0.5,0.25,0.5,0.0,LightHeavyweight,Red,2.0,0.0,15.240000000000009,-0.2124999999999999,0.25,0.5
24.0,29.0,172.72,185.42,175.26,185.42,0.47,0.26239013671875,0.545,0.26475830078125,0.0,0.328125,Featherweight,Blue,-5.0,-12.699999999999989,-10.159999999999997,0.20760986328124997,0.28024169921875003,-0.328125
34.0,28.0,187.96,182.88,193.04,190.5,0.8714556884765625,0.5900000000000001,0.1298367309570312,0.25,0.22021484375,0.0,Heavyweight,Red,6.0,5.0800000000000125,2.539999999999992,0.28145568847656244,-0.12016326904296881,0.22021484375
31.0,31.0,175.26,177.8,185.42,182.88,0.22,0.3564875793457031,1.0,0.2329191589355468,0.0,0.5318222045898438,Lightweight,Red,0.0,-2.5400000000000205,2.539999999999992,-0.13648757934570308,0.7670808410644532,-0.5318222045898438
34.0,35.0,182.88,175.26,187.96,180.34,0.5347991943359376,0.4625,0.34938232421875,0.125,0.38427734375,0.0,Welterweight,Blue,-1.0,7.6200000000000045,7.6200000000000045,0.07229919433593757,0.22438232421874998,0.38427734375
31.0,29.0,185.42,193.04,195.58,195.58,0.576025390625,0.532900390625,0.23513671875,0.5390625,0.0078125,0.0,Heavyweight,Red,2.0,-7.6200000000000045,0.0,0.04312499999999997,-0.30392578125,0.0078125
31.0,29.0,185.42,193.04,195.58,195.58,0.576025390625,0.532900390625,0.23513671875,0.5390625,0.0078125,0.0,Heavyweight,Red,2.0,-7.6200000000000045,0.0,0.04312499999999997,-0.30392578125,0.0078125
32.0,30.0,182.88,187.96,187.96,193.04,0.5299267578125,0.4468359375,0.258134765625,0.4412109374999999,1.63671875,0.470703125,Middleweight,Red,2.0,-5.0800000000000125,-5.079999999999984,0.08309082031249998,-0.18307617187499992,1.166015625
34.0,37.0,180.34,182.88,182.88,185.42,0.61,0.299453125,0.0,0.0166015625,0.0,0.03125,Heavyweight,Red,-3.0,-2.539999999999992,-2.539999999999992,0.310546875,-0.0166015625,-0.03125
25.0,26.0,180.34,187.96,190.5,193.04,0.678125,0.38,0.5484375,0.6,3.46875,0.0,Welterweight,Blue,-1.0,-7.6200000000000045,-2.539999999999992,0.298125,-0.051562499999999956,3.46875
29.0,32.0,180.34,177.8,193.04,177.8,0.305,0.445,0.3325,0.345,0.25,0.5,Lightweight,Red,-3.0,2.539999999999992,15.23999999999998,-0.14,-0.012499999999999956,-0.25
36.0,30.0,177.8,177.8,180.34,177.8,0.2280859375,0.34,0.13443359375,0.0,0.19921875,0.0,Lightweight,Blue,6.0,0.0,2.539999999999992,-0.11191406250000002,0.13443359375,0.19921875
31.0,27.0,165.1,167.64,167.64,170.18,0.3868749999999999,0.4393749999999999,0.323125,0.43875,0.5,0.4375,Bantamweight,Red,4.0,-2.539999999999992,-2.5400000000000205,-0.05249999999999999,-0.11562499999999998,0.0625
33.0,31.0,185.42,185.42,190.5,190.5,0.565,0.379609375,0.3125,0.166640625,0.25,0.0,LightHeavyweight,Red,2.0,0.0,0.0,0.18539062499999992,0.145859375,0.25
33.0,33.0,172.72,172.72,180.34,180.34,0.356171875,0.4107958984375,0.3169140625,0.1562890625,0.5078125,0.0078125,Welterweight,Red,0.0,0.0,0.0,-0.05462402343749995,0.160625,0.5
30.0,37.0,187.96,185.42,187.96,193.04,0.511455078125,0.507823486328125,0.31494140625,0.450013427734375,0.3173828125,0.0,LightHeavyweight,Red,-7.0,2.5400000000000205,-5.079999999999984,0.003631591796875,-0.13507202148437503,0.3173828125
29.0,31.0,182.88,187.96,187.96,193.04,0.3087499999999999,0.5052050781249999,0.165,0.4548730468749999,1.25,1.0087890625,Welterweight,Blue,-2.0,-5.0800000000000125,-5.079999999999984,-0.19645507812500002,-0.28987304687499993,0.2412109375
35.0,34.0,185.42,182.88,182.88,182.88,0.6735885620117187,0.4484375,0.413985595703125,0.118125,1.79364013671875,0.0,Welterweight,Blue,1.0,2.539999999999992,0.0,0.2251510620117187,0.295860595703125,1.79364013671875
33.0,32.0,165.1,160.02,170.18,162.56,0.275,0.36328125,0.07,0.71203125,0.0,0.53125,Flyweight,Blue,1.0,5.079999999999984,7.6200000000000045,-0.08828124999999998,-0.64203125,-0.53125
30.0,25.0,182.88,177.8,182.88,177.8,0.525,0.5462499999999999,0.355,0.42625,1.0,1.125,Lightweight,Blue,5.0,5.079999999999984,5.079999999999984,-0.02124999999999988,-0.07125000000000004,-0.125
27.0,24.0,182.88,177.8,193.04,185.42,0.47,0.275,0.5,0.625,0.0,0.5,Lightweight,Blue,3.0,5.079999999999984,7.6200000000000045,0.19499999999999995,-0.125,-0.5
26.0,26.0,193.04,195.58,213.36,200.66,0.64289306640625,0.40046875,0.6339404296875,0.5259375,0.39892578125,0.109375,LightHeavyweight,Red,0.0,-2.5400000000000205,12.700000000000017,0.24242431640625,0.10800292968750003,0.28955078125
26.0,26.0,193.04,195.58,213.36,200.66,0.64289306640625,0.40046875,0.6339404296875,0.5259375,0.39892578125,0.109375,LightHeavyweight,Red,0.0,-2.5400000000000205,12.700000000000017,0.24242431640625,0.10800292968750003,0.28955078125
37.0,30.0,177.8,182.88,177.8,190.5,0.525,0.5075,0.0,0.25,0.0,0.0,Welterweight,Blue,7.0,-5.079999999999984,-12.699999999999989,0.01750000000000007,-0.25,0.0
30.0,35.0,193.04,190.5,198.12,208.28,0.5084375,0.611796875,0.34125,0.0,0.5,0.03125,Heavyweight,Red,-5.0,2.539999999999992,-10.159999999999997,-0.10335937500000003,0.34125,0.46875
26.0,29.0,167.64,170.18,177.8,175.26,0.330625,0.29,0.253125,0.29125,0.5625,0.0,Bantamweight,Red,-3.0,-2.5400000000000205,2.5400000000000205,0.04062500000000002,-0.03812500000000002,0.5625
28.0,26.0,172.72,170.18,172.72,180.34,0.4278125,0.365,0.0,0.33,0.0,0.0,Lightweight,Red,2.0,2.539999999999992,-7.6200000000000045,0.0628125,-0.33,0.0
